SONA ID	Translations number	Original Spanish	Official translation	Machine translation	Learner translation	Edited translation	Closest translation with the same meaning	Notes
13777	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company can i help you with something yes i have come to the telefonist tests alright what is your name lidia lida ilis	welcome to the telephone company can i help you with something yes i have come to the telefonist tests alright what is your name lidia lida ilis	welcome to the telephone company can i help you with something yes i have come to the telefonist tests alright what is your name lidia lidia	
16681	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	telephone response	telephone response	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
18082	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the phones	welcome to the phones	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
19489	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company good morning	welcome to the telephone company good morning	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
18787	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	can i buy a telephone what is your number	can i buy a telephone what is your number	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
10894	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	wheres the telephone good morning	wheres the telephone good morning	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
17149	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome yes good day	welcome yes good day	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
17116	14	Bienvenida a la Compa??a de Telefon?a, ?puedo ayudarla? - Buenas, vengo para las pruebas... - De telefonista supongo. - S?. - Si me dice su nombre, la busco. - Lidia. - Lidia... - Lidia Aguilar. - Aguilar.	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	Welcome to the Telephone Company, can I help you? - Good, I'm here for the tests ... - Telephone operator, I suppose. - Yes. - If you tell me your name, I look for it. - Lidia. - Lidia ... - Lidia Aguilar. - Aguilar.	welcome to the telephone company find your name on this list lydia	welcome to the telephone company find your name on this list lydia	Welcome to the Telephone Company. Can I help you? -Yes, I'm here for the tests-- For switchboard operator. Tell me your name. I'll check the list. -Lidia.-Lidia? -Lidia Aguilar.-Aguilar.	
17716	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	and to say it its fine reach an agreement		And to get it, I have to be direct. Thats fine. I think we can reach an agreement. 	
19288	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	say i'm fine		And to get it, I have to be direct. Thats fine. I think we can reach an agreement. 	
19618	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	i think i agree		And to get it, I have to be direct. Thats fine. I think we can reach an agreement. 	
17278	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	and to follow us		And to get it, I have to be direct. Thats fine. I think we can reach an agreement. 	
15667	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	is that fine i dont want quierdo		And to get it, I have to be direct. Thats fine. I think we can reach an agreement. 	
11323	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	somethings cold and the other lady understands		And to get it, I have to be direct. Thats fine. I think we can reach an agreement. 	
18700	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	is that right i want to ask you a question		And to get it, I have to be direct. Thats fine. I think we can reach an agreement. 	
19663	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	i understand and remember differently		And to get it, I have to be direct. Thats fine. I think we can reach an agreement. 	
18805	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	i agree with you		And to get it, I have to be direct. Thats fine. I think we can reach an agreement. 	
19738	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	i think we could arrive to a small town		And to get it, I have to be direct. Thats fine. I think we could arrive to an agreement.  	
18877	1	Y para conseguirlo, es necesario decirlo de frente. Está bien. Creo que podemos llegar a un acuerdo.	And to get it, I have to be very direct .All right. I think we can come to an agreement.	And to achieve it, it is necessary to say it in front. It's okay. I think we can reach an agreement.	thats fine we can go when you feel like it		And to get it, I have to be direct. Thats fine. I think we can reach an agreement. 	
17716	7	Y cuando llego aquí, a mi propia casa, también tengo que enfrentarme al enemigo. También aquí encuentro resistencia.	And when I come home to my own house, I have to face another enemy. -I have to deal with resistance here, too.	And when I get here, to my own house, I also have to face the enemy. I also find resistance here.	in my own house the resistance		And when I get here, to my own house, I have to confront the enemy. I have to deal with resistance here, too. 	
19288	7	Y cuando llego aquí, a mi propia casa, también tengo que enfrentarme al enemigo. También aquí encuentro resistencia.	And when I come home to my own house, I have to face another enemy. -I have to deal with resistance here, too.	And when I get here, to my own house, I also have to face the enemy. I also find resistance here.	also bought		And when I get here, to my own house, I have to confront the enemy. I have to deal with resistance here, too. 	
19618	7	Y cuando llego aquí, a mi propia casa, también tengo que enfrentarme al enemigo. También aquí encuentro resistencia.	And when I come home to my own house, I have to face another enemy. -I have to deal with resistance here, too.	And when I get here, to my own house, I also have to face the enemy. I also find resistance here.	here at proper house of my son		And when I get here, to my own house, I have to confront the enemy. I have to deal with resistance here, too. 	
15667	7	Y cuando llego aquí, a mi propia casa, también tengo que enfrentarme al enemigo. También aquí encuentro resistencia.	And when I come home to my own house, I have to face another enemy. -I have to deal with resistance here, too.	And when I get here, to my own house, I also have to face the enemy. I also find resistance here.	i come home and i have to keep arguing always arguments against me		And when I come home, I have to confront the enemy. I have to deal with resistance here, too. 	
